density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id,partition,row_id
0.6042015888931443,4.151456310679611,28690.06831620725,0.0037180654634028,0.3333333333333339,1182.4894657408038,0.041215986407143,0.0001285863539723,0.006795546280631,horizontal,horizontal_1,validation,9
0.6050226228177682,4.211799850634802,34837.90553493135,0.0042565817082728,0.3333333333333336,1417.4613017520949,0.0406873283564889,0.0001444940894441,0.0072497182562719,horizontal,horizontal_1,validation,10
0.605940973064147,4.280507841672891,42303.16761381525,0.0048736105327132,0.3333333333333326,1693.81367692587,0.0400398781573205,0.0001627119223384,0.006665601090693,horizontal,horizontal_1,validation,11
0.6069730747306874,4.3498132935026135,51372.75188399581,0.005580753999349,0.3333333333333325,2012.2089983582148,0.0391687991116761,0.0001816925905215,0.006792851593731,horizontal,horizontal_1,validation,12
0.6081338635430598,4.417027632561613,62382.655236822415,0.0063902243182857,0.3333333333333337,2436.170681193527,0.0390520517593412,0.0002068487085626,0.0070588523449281,horizontal,horizontal_1,validation,13
0.6094366843305659,4.5054518297236745,75752.93297742151,0.0073179469869416,0.333333333333335,2923.353600747382,0.0385906325451279,0.0002336714438101,0.0061179488563462,horizontal,horizontal_1,validation,14
0.6108995230489669,4.584615384615384,91984.03938022688,0.0083819558009523,0.333333333333335,3506.958372223142,0.0381257269832075,0.0002611088917087,0.0060607530905247,horizontal,horizontal_1,validation,15
0.6125423676166624,4.666766243465273,111696.52454244083,0.0096008049353103,0.3333333333333342,4176.656467703676,0.0373928954800799,0.000291258215976,0.0062672685560605,horizontal,horizontal_1,validation,16
0.6143889150263813,4.755489171023152,135632.3935029446,0.0109978239107133,0.333333333333333,4930.798842748104,0.036354138678833,0.0003265983897811,0.0064479299496663,horizontal,horizontal_1,validation,17
0.6164886164452901,4.828080657206871,164700.60698076044,0.0125917393478979,0.3333333333333343,5988.02014764886,0.0363570010907631,0.0003690218183943,0.0056186726971796,horizontal,horizontal_1,validation,18
0.6188146315064381,4.922778192681105,199992.2694596456,0.0144255904298402,0.3333333333333337,7110.8128610538015,0.0355554386190343,0.0004122180435631,0.0062900762876554,horizontal,horizontal_1,validation,19
0.5994315195202948,3.906513872135103,19991.339078663383,0.002767123515972,0.3333333333333328,694.389549705989,0.0347345191321929,8.453753984124466e-05,0.0068901372904261,vertical,vertical_2,validation,207
