density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id
0.6407732556708263,5.648069963811822,19985.508769873006,0.0031878060896728664,0.3333333333333343,452.17817816215006,0.02262530233124625,5.664757324951755e-05,0.004219052252238403,vertical,vertical_2
0.6408780608152217,5.645657418576598,19991.42729104492,0.003189240466007033,0.3333333333333322,416.6665752990497,0.020842262497470294,5.287759241743266e-05,0.0040120190184300165,vertical,vertical_2
0.6409795258319578,5.642943305186972,19990.31095556988,0.0031875936368804,0.33333333333333326,386.1373725445853,0.01931622641602762,4.984382132549845e-05,0.004853156061207693,vertical,vertical_2
0.6410789574069654,5.6305790108564535,19991.255668246085,0.003187001233880067,0.33333333333333287,320.0664521909539,0.016010322588157596,4.136490477616e-05,0.004039248197653827,vertical,vertical_2
0.641179895996059,5.6305790108564535,19991.799060457848,0.0031870241749247,0.33333333333333376,307.1460484068716,0.015363602218990961,3.825120746638166e-05,0.0029630710497288047,vertical,vertical_2
0.6412796145864045,5.639324487334138,19991.43026522768,0.0031889172044485005,0.33333333333333315,347.50401477810755,0.01738264897347253,4.059497701428354e-05,0.0028993522431491558,vertical,vertical_2
0.6413779825263214,5.634800965018094,19992.15017189877,0.0031906128301886004,0.33333333333333287,372.47344196352594,0.018630984599499432,4.43588166750407e-05,0.004284040416320095,vertical,vertical_2
0.6414756414618566,5.63751507840772,19991.027052422516,0.0031899525401015,0.3333333333333346,394.79040166587043,0.019748380142281367,4.3871941096581266e-05,0.0046818873543933645,vertical,vertical_2
0.641570362072012,5.642641737032569,19991.804624425746,0.003191228503729767,0.33333333333333237,381.7077828388144,0.019093212944490685,4.3923250609454886e-05,0.005179878292162394,vertical,vertical_2
0.6416667417558224,5.634499396863691,19990.933575068815,0.0031915215099742335,0.33333333333333165,374.7127272461053,0.018744133476258397,4.386415911172944e-05,0.00470119515927391,vertical,vertical_2
0.6417615148474668,5.634499396863691,19991.45481552697,0.0031920739039597665,0.333333333333333,397.26086505384,0.01987153354868878,4.8957481989153774e-05,0.004313181206196761,vertical,vertical_2
0.6418573272255091,5.643848009650181,19991.890300160292,0.003194504820388867,0.3333333333333333,433.9952092587443,0.021708562959414826,5.194029645671715e-05,0.003687263116326304,vertical,vertical_2
0.6419613247463649,5.642340168878167,19991.116937363946,0.003194837541513833,0.33333333333333265,486.3863704233979,0.024330124822306873,6.050148491699197e-05,0.004603322573257265,vertical,vertical_2
0.642067876738657,5.652291917973462,19991.865808923714,0.0031957322070701333,0.3333333333333341,493.85245735724294,0.024702669679625568,6.263177241239723e-05,0.0035226041871406094,vertical,vertical_2
0.6421686393015597,5.667671893848009,19991.56955129643,0.0031986538215845336,0.3333333333333332,497.412297097587,0.024881102797920655,6.558638019171653e-05,0.0037207050684840556,vertical,vertical_2
0.642263925907772,5.675814234016888,19991.220837061523,0.0031996410754295003,0.33333333333333354,518.7710215344821,0.02594994201518387,6.745228381738716e-05,0.003786952979809359,vertical,vertical_2
0.6423560836276138,5.682448733413752,19991.324794311753,0.003200535221064567,0.3333333333333335,507.49648518929797,0.0253858356267464,7.062751768282343e-05,0.00344052356465233,vertical,vertical_2
0.6424464781490316,5.674607961399277,19991.125070989394,0.0032003675973486996,0.33333333333333204,525.1206111197338,0.026267686748745085,7.347348410328969e-05,0.004457948716463849,vertical,vertical_2
0.6425389366562574,5.677322074788902,19991.385284890275,0.0032006296437445997,0.3333333333333332,522.3384000430468,0.026128174341066616,7.327503758789354e-05,0.004628108652141982,vertical,vertical_2
0.6426398465432025,5.682147165259349,19990.60260162981,0.0031993793780770337,0.33333333333333187,504.1517158906402,0.025219435648705126,6.749306162880533e-05,0.004025843103052955,vertical,vertical_2
0.642740893656766,5.667370325693606,19991.61040629409,0.0031986586842143,0.3333333333333334,443.3194073444448,0.022175272443528193,6.250687016395145e-05,0.0038815702703329158,vertical,vertical_2
0.6428414292609007,5.675211097708082,19990.295435856577,0.003199576326752333,0.33333333333333326,430.4614217359965,0.021533519757986078,6.0782687482315584e-05,0.004442615697792887,vertical,vertical_2
0.6429342633000776,5.672195416164053,19990.455596754648,0.003200313056876233,0.33333333333333304,420.00483184554486,0.02101026811583677,6.1428083117655e-05,0.005107118667977891,vertical,vertical_2
0.6430235856282587,5.674004825090471,19990.96729944448,0.0032006698233215335,0.3333333333333331,426.6074037408658,0.021340008082186227,6.55928377976808e-05,0.005011647173405579,vertical,vertical_2
